Video ID,Comment ID,Comment Link,Commenter Name,Commenter ID,Comment,Likes,Cleaned_Comment,Sentiment
sB7fSPbYFJg,Ugwv_i3yyYKoh8g1Oet4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugwv_i3yyYKoh8g1Oet4AaABAg,@fantasirider1080,UCMHwkUi22cu9fKgQ7meOOTw,tuh bukan salah jokowi tuhhh,0,tuh bukan salah jokowi tuhhh,Neutral
sB7fSPbYFJg,UgwafRVmQVfYsWkDL7N4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwafRVmQVfYsWkDL7N4AaABAg,@The_British_Grenadiers_787,UCKf3vXOQW_gIbFKv_-8XGbA,"Boycott aja USD biar Rupiah  kita bisa menguat, dan kalo berhasil di boycott diharapkan pemerintah dapat mengeluarkan kebijakan  seperti yang Amerika  terapkan pada Dolarnya agar semakin menguat di Asia bahkan Eropa... Tapi sekarang pertanyaannya adalah &quot;Apakah mau rakyat Indonesia untuk memulai hidup dengan tidak bergantung terhadap Dolar&quot;?? Dan 100% saya yakin jawabannya &quot;Tidak atau Belum siap&quot; itulah mengapa bangsa kta ini ekonomi nya amburadul sekali, ya karena rakyatnya rata-rata bergantung pada currency dari USD...",0,boycott saja usd biar rupiah kita bisa menguat dan kalo berhasil di boycott diharapkan pemerintah dapat mengeluarkan kebijakan seperti yang amerika terapkan pada dolarnya agar semakin menguat di asia bahkan eropa tapi sekarang pertanyaannya adalah apakah mau rakyat indonesia untuk memulai hidup dengan tidak bergantung terhadap dolar dan saya yakin jawabannya tidak atau belum siap itulah mengapa bangsa kta ini ekonomi nya amburadul sekali ya karena rakyatnya rata rata bergantung pada currency dari usd,Positive
sB7fSPbYFJg,UgyO8vJqluggYKWnDzR4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyO8vJqluggYKWnDzR4AaABAg,@prasetiyonugroho6715,UCz6TIDPcM19JpZR3I1-qTVw,Kenapa kita gak meniru langkah amerika dengan stimulus2 itu?,0,kenapa kita tidak meniru langkah amerika dengan stimulus itu,Neutral
sB7fSPbYFJg,Ugwp_iWs2FLO-W2y3c94AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugwp_iWs2FLO-W2y3c94AaABAg,@albertsutanto6003,UCTWQlR4F4U7gdPTZS7Ht2rQ,"<a href=""https://www.youtube.com/watch?v=sB7fSPbYFJg&amp;t=47"">0:47</a> Krisis ekonomi Amerika, kekuatan dollar (DXY) lemah-lemahnya, Rupiah juga ikut jeblok.",5,krisis ekonomi amerika kekuatan dollar dxy lemah lemahnya rupiah juga ikut jeblok,Negative
sB7fSPbYFJg,UgxhxdGCS1wQ6IZ2_7Z4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxhxdGCS1wQ6IZ2_7Z4AaABAg,@pandupandu4203,UCETjEFWWQwWZyQeKSWTPJYA,"Jelaskan juga dong tentang Federal Reserves.<br><br>Apa itu Bank Sentral<br><br>Apa peran Bank Sentral<br><br>Mengapa urusan penting seperti kebijakan moneter diswastakan. <br><br>Lalu jelaskan juga M0, M1, M2, M3<br><br>Bagaimana elite global mencetak digit uang dengan seenaknya hingga menyebabkan inflasi.<br><br>Mengapa negara mencetak surat utang.<br><br>Mengapa negara yang superpower punya utang dan mengapa ada individu yang lebih kaya-raya dibandingkan dengan negara superpower.",0,jelaskan juga dong tentang federal reserves apa itu bank sentral apa peran bank sentral mengapa urusan penting seperti kebijakan moneter diswastakan lalu jelaskan juga m m m m bagaimana elite global mencetak digit uang dengan seenaknya hingga menyebabkan inflasi mengapa negara mencetak surat utang mengapa negara yang superpower punya utang dan mengapa ada individu yang lebih kaya raya dibandingkan dengan negara superpower,Negative
sB7fSPbYFJg,UgwQZWTlMy6uivamM3B4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwQZWTlMy6uivamM3B4AaABAg,@RASYAKapuas,UC5pRTDWugXeaJA7bPYduTtA,"Nanya min, napa GTV nayangin boruto nya di ulang2 mulu min?<br>Malah bisa balik ke episod naruto, epic bet.<br>Wkwkwk",2,nanya min napa gtv nayangin boruto nya di ulang mulu min malah bisa balik ke episod naruto epic bet wkwkwk,Neutral
sB7fSPbYFJg,Ugym_mLQB1Eccpm6dZl4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugym_mLQB1Eccpm6dZl4AaABAg,@Hana_Kaori234,UCjF-2_-wuLYKoD-Z7LA5ioQ,"Kok bisa bintang berwarna<br><a href=""http://www.youtube.com/results?search_query=%23kokbisa"">#kokbisa</a>",1,kok bisa bintang berwarna,Neutral
sB7fSPbYFJg,Ugw1zxdnzAihqTsoVEd4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugw1zxdnzAihqTsoVEd4AaABAg,@nurulwahyudi4445,UCIXLC_b3HHdzfXfn_GhTI4Q,"<a href=""http://buka.chanel/"">buka.chanel</a> bosdarilng kenapa rupiah melemah",0,buka chanel bosdarilng kenapa rupiah melemah,Negative
sB7fSPbYFJg,UgytH_DUw7n6QArvEGh4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgytH_DUw7n6QArvEGh4AaABAg,@kayla_-tq5vi,UCAbx1CdQtUzh2y6a48pPzSg,Kenapa hampir semua video selalu ada bakso 😖,0,kenapa hampir semua video selalu ada bakso,Neutral
sB7fSPbYFJg,UgyGHaoY3QwGjO5NGR94AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyGHaoY3QwGjO5NGR94AaABAg,@sugiarto5790,UCHgn3ccIBO0awQX5S33yAtA,Min tlg tampilkan byk data data ny...biar kami lbih paham,0,min tlg tampilkan byk data data ny biar kami lbih paham,Positive
sB7fSPbYFJg,Ugz85kTb9eIWRHVEqOR4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugz85kTb9eIWRHVEqOR4AaABAg,@Lunatics-Story,UC-UVN1dzgByWHcNQrfmoGvg,Sekarang udh 16.000 an,0,sekarang sudah an,Neutral
sB7fSPbYFJg,UgxLOHc1s7-Z1LN6bo54AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxLOHc1s7-Z1LN6bo54AaABAg,@hartonochannel1759,UCTHb7cEuJXrgTmWxoShg5ig,Kalau sekarang 1 USD sama dengan 16.000,1,kalau sekarang usd sama dengan,Neutral
sB7fSPbYFJg,UgwOgCTRn2RHqfRx0hJ4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwOgCTRn2RHqfRx0hJ4AaABAg,@EasyAquascape_,UCDTmNwmmpKYLDFJR-ZU6hrQ,Min mau tanya kok selalu ada bakso dimana mana 😂 menghibur banget🤣,0,min mau tanya kok selalu ada bakso dimana mana menghibur banget,Neutral
sB7fSPbYFJg,UgxMzAnHc4FN8DmG99R4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxMzAnHc4FN8DmG99R4AaABAg,@abduldul1533,UCtegufN5JtO2duXBj4bo0Dg,memang dalam sistem keuangan sekarang. sangat membingungkan dan membosankan untuk kebanyakan orang .banyak jargon keuangan dan hitungan matematis yang menggetarkan untuk di pahami tetapi itu semuanya hanyalah topeng untuk menutupi penipuan dan kebohongan di dalamnya. bahwa sebenarnya uang kertas itu tidak punya nilai apa-apa .nilai yang sebenarnya ialah kertas itu sendiri tidak lebih dan tidak kurang hanya lembaran kertas.emas adalah uangnya para raja.perak adalah uangnya para kesatria .barter adalah uangnya para petani sedangkan uang kertas (utang) uangnya para budak (norm franz) perlu kita renungkan bahwa uang yang beredar ialah hutang .dalam sistem keuangan kami apabila tidak ada hutang tidak akan ada uang dalam sirkulasi <br>(merieer ecless)<br>gub federal reserve 1940,1,memang dalam sistem keuangan sekarang sangat membingungkan dan membosankan untuk kebanyakan orang banyak jargon keuangan dan hitungan matematis yang menggetarkan untuk di pahami tetapi itu semuanya hanyalah topeng untuk menutupi penipuan dan kebohongan di dalamnya bahwa sebenarnya uang kertas itu tidak punya nilai apa apa nilai yang sebenarnya ialah kertas itu sendiri tidak lebih dan tidak kurang hanya lembaran kertas emas adalah uangnya para raja perak adalah uangnya para kesatria barter adalah uangnya para petani sedangkan uang kertas utang uangnya para budak norm franz perlu kita renungkan bahwa uang yang beredar ialah hutang dalam sistem keuangan kami apabila tidak ada hutang tidak akan ada uang dalam sirkulasi merieer ecless gub federal reserve,Negative
sB7fSPbYFJg,UgyW6oUigeiq4FYAAyh4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyW6oUigeiq4FYAAyh4AaABAg,@abduldul1533,UCtegufN5JtO2duXBj4bo0Dg,"Yang menjadi pangkal persoalan adalah sistem valuta asing yang ada dan mata uang yang dibuat atau diterbitkan oleh negara-negara di dunia saat ini tidak berbasiskan stock emas, dan ini sebagai akibat dari suara kuat dari President Nixon (pasca Bretton Woods Agreement). Apa yang menjadi efek dominonya ?. Nilai mata uang suatu negara dapat dengan mudah diperrmainkan oleh para spekulan dan dengan sistem valuta asing yang diberlakukan semakin memberikan ruang spekulasi untuk mempermainkannya",0,yang menjadi pangkal persoalan adalah sistem valuta asing yang ada dan mata uang yang dibuat atau diterbitkan oleh negara negara di dunia saat ini tidak berbasiskan stock emas dan ini sebagai akibat dari suara kuat dari president nixon pasca bretton woods agreement apa yang menjadi efek dominonya nilai mata uang suatu negara dapat dengan mudah diperrmainkan oleh para spekulan dan dengan sistem valuta asing yang diberlakukan semakin memberikan ruang spekulasi untuk mempermainkannya,Neutral
sB7fSPbYFJg,UgwrDic2Qhg-zW1FICR4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwrDic2Qhg-zW1FICR4AaABAg,@glng7308,UC9S0hO81CSCsxjHZ4_5ARXw,Emang kontol ni amerika serikat pengen enak nya sendiri vangsat,0,emang kontol ni amerika serikat pengen enak nya sendiri vangsat,Neutral
sB7fSPbYFJg,UgwZfnDwHKzc-Pc-Ww14AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwZfnDwHKzc-Pc-Ww14AaABAg,@gladius0166,UCjtNagLKxJoJASlGge-NL5g,"Memang pusing pelajaran Ekonomi , tetapi itu sangat dibutuhkan untuk keseharian manusia .. tujuannya agar tau sebab akibatnya atas kejadian ekonomi Indonesia atau negara .. sangat disayangkan, manusia kurang kesadarannya atas hal demikian .",0,memang pusing pelajaran ekonomi tetapi itu sangat dibutuhkan untuk keseharian manusia tujuannya agar tau sebab akibatnya atas kejadian ekonomi indonesia atau negara sangat disayangkan manusia kurang kesadarannya atas hal demikian,Neutral
sB7fSPbYFJg,Ugy_mlAD2tH347EC9oB4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugy_mlAD2tH347EC9oB4AaABAg,@alfa7583,UCYPOBp9Qwn0ojGTOKZabKVg,"Bagaimana rupiah enggak anjlok, kilang2 dan perusahaan semuanya mengharap teknologi dan investasi tangan2 asing. Belum lagi masalah2 birokasi mafia2 berbaju kuning yg mau dihadapin. Ya taunya impor teknologi canggih dan ekspor bahan2 alam mentah yg ujung2nya bakal kita beli lagi dengan harga yg luar binasa. Yg bahan bakunya dari kita2 jugak. Belum lagi suku bunga hutang luar negeri indonesia yg terus melesat bertambah terus berkurang kagak.",1,bagaimana rupiah enggak anjlok kilang dan perusahaan semuanya mengharap teknologi dan investasi tangan asing belum lagi masalah birokasi mafia berbaju kuning yang mau dihadapin ya taunya impor teknologi canggih dan ekspor bahan alam mentah yang ujung nya bakal kita beli lagi dengan harga yang luar binasa yang bahan bakunya dari kita jugak belum lagi suku bunga hutang luar negeri indonesia yang terus melesat bertambah terus berkurang kagak,Negative
sB7fSPbYFJg,Ugxd5eucck8MbwoFWgJ4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugxd5eucck8MbwoFWgJ4AaABAg,@tamarevi3980,UC1pZLt2yCkR_mD2A3Dae-BQ,Well played indo<br>5 April 2020 1$ = Rp. 16.385,0,well played indo april rp,Neutral
sB7fSPbYFJg,UgzHMNJ8H71g-89qOk54AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzHMNJ8H71g-89qOk54AaABAg,@kookllalearning,UC9vfU8sf3ZBpMOLfbkUJzSg,Indonesia harus keluar dari kebergantungan dolar,0,indonesia harus keluar dari kebergantungan dolar,Neutral
sB7fSPbYFJg,UgwcSkZpys0S-div6HB4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwcSkZpys0S-div6HB4AaABAg,@kookllalearning,UC9vfU8sf3ZBpMOLfbkUJzSg,Sekarang udah tembus 16rb lebih tahun 2020,0,sekarang udah tembus rb lebih tahun,Neutral
sB7fSPbYFJg,UgxWJmL1fPME4MpmBip4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxWJmL1fPME4MpmBip4AaABAg,@anaamkhoirul_1825,UCwWokE5OziUllYfInSeXk0Q,Min mau nanya. Kenapa kok disetiap episode ada baksonya ?,0,min mau nanya kenapa kok disetiap episode ada baksonya,Neutral
sB7fSPbYFJg,UgwdAkKYnX2lpnL8ixB4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwdAkKYnX2lpnL8ixB4AaABAg,@amandasari8710,UCCZCrK4wEV64SPrAhQHU1bw,NICE CONTENT VIDEO.THANK YOU,0,nice content video thank you,Neutral
sB7fSPbYFJg,UgyshwSCZ4HccMl1Khx4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyshwSCZ4HccMl1Khx4AaABAg,@andrijacob502,UClYEK1HNVMiB8N9xt4OWsGA,Gimana ekonomi mau disamain kaya amerika? <br>Msh sibuk dengan perbedaan terus di Indonesia..,2,gimana ekonomi mau disamain kaya amerika msh sibuk dengan perbedaan terus di indonesia,Neutral
sB7fSPbYFJg,UgwqgTk1KldoCB0BwwJ4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwqgTk1KldoCB0BwwJ4AaABAg,@ariefdwimuhidin,UCL-UtPr5NgyDdFehjAaQ4XA,Semoga wabah corona cepat selesai aamiin. <br><br><br>Yang suka story WA bisa buka channel saya. Bantu subscribe 😇,0,semoga wabah corona cepat selesai aamiin yang suka story wa bisa buka channel saya bantu subscribe,Positive
sB7fSPbYFJg,Ugxeks8xLYt89TuHWod4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugxeks8xLYt89TuHWod4AaABAg,@restinaaprilianti4798,UC5nu0r-BT_7pWkOwwIJeCMA,"Sudah saatnya kita bangkit, melawan, mulai sekarang dari SD, anak anak kecil sdh harus mulai diajarkan soal ekonomi dll.",0,sudah saatnya kita bangkit melawan mulai sekarang dari sd anak anak kecil sudah harus mulai diajarkan soal ekonomi dll,Neutral
sB7fSPbYFJg,UgwzlKOXfhY5-GDR-e94AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwzlKOXfhY5-GDR-e94AaABAg,@rafiferdiansyah1254,UCntz7mJoFBYR-0mc76CI6VQ,"Selasa, 24 Maret 2020 00.30 UTC Rp16.977,50 dan hari ini 27 Maret 2020 04.10 UTC Rp15.950,00",0,selasa maret utc rp dan hari ini maret utc rp,Neutral
sB7fSPbYFJg,UgyHeDwgI2xQejkO0yV4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyHeDwgI2xQejkO0yV4AaABAg,@liandipurwanto7001,UC1rYqyrdbEoD5oeYvrFfDng,Now 16.500 min..🤣,1,now min,Neutral
sB7fSPbYFJg,UgzanbsWqZSEo5OEAAl4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzanbsWqZSEo5OEAAl4AaABAg,@hudzaifaaz,UCyz8N1pQxBjIdBpj9tPNuXg,Sekarang tembus 16 rb hampir 17 rb,0,sekarang tembus rb hampir rb,Neutral
sB7fSPbYFJg,UgwyVkCbn1cRH03J4gN4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwyVkCbn1cRH03J4gN4AaABAg,@arbulsuroboyo2400,UCk2yrHZWgPyGk1pfrmyN4bQ,Sekarang 25 Maret 2020 hampir 17 ribu efek dari virus corona,0,sekarang maret hampir ribu efek dari virus corona,Neutral
sB7fSPbYFJg,UgzyHrt6iRqgFvPC3PV4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzyHrt6iRqgFvPC3PV4AaABAg,@bayuadistira_,UCdJ-9BY_kh7tCihXyeiR3Ew,Sekarang Kurs rupiah terjadap USD hampir Rp16.000 :(,0,sekarang kurs rupiah terjadap usd hampir rp,Neutral
sB7fSPbYFJg,UgwqxBh-HcOOSNiFypx4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwqxBh-HcOOSNiFypx4AaABAg,@andikarizkihadianaputra,UC81Qrmf7vLt1lB05ErHeU8A,"Sekarang 16-03-2019 Rp.15,455",2,sekarang rp,Neutral
sB7fSPbYFJg,Ugx0mVkWZCWxM7Ui2v14AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugx0mVkWZCWxM7Ui2v14AaABAg,@Rizal-ud8cc,UC_i52CKLrssBAraCScoX93Q,Bakso teross,0,bakso teross,Neutral
sB7fSPbYFJg,UgzMoHQg8noIxnqOvYF4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzMoHQg8noIxnqOvYF4AaABAg,@bangjebl,UCS1NhrSZIq2rRm_7_CvY8YQ,"Stop kertas2 ayo kembali ke emas perak,",1,stop kertas ayo kembali ke emas perak,Neutral
sB7fSPbYFJg,Ugwq3_yVJeFefDGHvJt4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugwq3_yVJeFefDGHvJt4AaABAg,@flazhofficial6791,UCHiKltO-pPm3m4Tvr1AL89g,Kayanya Admin Kok bisa suka makan bakso ya,0,kayanya admin kok bisa suka makan bakso ya,Neutral
sB7fSPbYFJg,UgzekZjVwRJ6IvljM_x4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzekZjVwRJ6IvljM_x4AaABAg,@enzooppo6202,UCa-5nNuNvPuM6nW4tYThCWA,Bang cara meningkatkan ekonomi,0,bang cara meningkatkan ekonomi,Neutral
sB7fSPbYFJg,UgyXEwr8eNtIaljdkFB4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyXEwr8eNtIaljdkFB4AaABAg,@alvandwii,UCbfkyrtH_fDrcKby2FQtvdQ,"Smart people : wahh rupiah melemah,kerja ahhh<br><br>Bego&#39; people : &quot;wah ini salahnya 01, &quot; &quot; wahh ini akibatnya 02 g kepilih&quot;",0,smart people wahh rupiah melemah kerja ahhh bego people wah ini salahnya wahh ini akibatnya g kepilih,Negative
sB7fSPbYFJg,Ugxtlp8tyJGZV6POQo54AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugxtlp8tyJGZV6POQo54AaABAg,@kevintarigan6832,UCz11w5RmDv6flt7n9m3GtGg,Bgsd donald trump,1,bgsd donald trump,Neutral
sB7fSPbYFJg,UgyIsOl33iQnuHFqSc54AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyIsOl33iQnuHFqSc54AaABAg,@shofaharir7831,UCNFPGW9Cr2_UwOO05m5AltA,Apa hubungannya dengan bakso?,0,apa hubungannya dengan bakso,Neutral
sB7fSPbYFJg,UgwoVYumAC_vlcq3ZNx4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwoVYumAC_vlcq3ZNx4AaABAg,@dedyzee,UCtse-prRThjltAgHfbicaBg,Ini semua siasat bangkir Yahudi untuk membuat negara negara yg menetang mereka jadi miskin.bila kita ingin selamat kembali lah ke dirham dan dinar....karena kambing dr dulu tetap kambing namanya sedangkan nilai buata Yahudi bisa berubah ubah,0,ini semua siasat bangkir yahudi untuk membuat negara negara yang menetang mereka jadi miskin bila kita ingin selamat kembali lah ke dirham dan dinar karena kambing dari dulu tetap kambing namanya sedangkan nilai buata yahudi bisa berubah ubah,Negative
sB7fSPbYFJg,UgzHb93sQNuafQhYId14AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzHb93sQNuafQhYId14AaABAg,@sunardis3183,UCcj182xAIRQGPWGYopbCbsw,Gimana mau maju indonesia senngnya barang impor.  Barang ekspor bisa dibilang noll garam aja masih impor apa nggak terlalu jelas bodohnya,1,gimana mau maju indonesia senngnya barang impor barang ekspor bisa dibilang noll garam saja masih impor apa tidak terlalu jelas bodohnya,Positive
sB7fSPbYFJg,UgwKNX3i0pDL6eo-TBx4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwKNX3i0pDL6eo-TBx4AaABAg,@ajisemarang8839,UCf36kKRk4sSAhwQB7Ya7pCQ,Aku iseh mumet,0,aku iseh mumet,Neutral
sB7fSPbYFJg,UgwKkMrUjjST54QEp4N4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwKkMrUjjST54QEp4N4AaABAg,@akbarvalindo3570,UC1aDxmuYvRgWoVqXgG3ei2g,Bahas lagi dong untuk 2020,0,bahas lagi dong untuk,Neutral
sB7fSPbYFJg,Ugx77zq8PqvLwF456GN4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugx77zq8PqvLwF456GN4AaABAg,@perspektif007,UCovg8eSg1A3YFdYCbd9CFlA,Memang sepatutnya mata uang dunia di ganti dgn emas murni agar adil seadilnya. Kalo msh menggunakan dollar gk jelas mreka bisa saja mencetak uang sebanyak2nya sesuka hati mreka tanpa kita tahu walau ngomongnya jaminan emas tetap saja tak bisa di percaya. Dan pada akhirnya yg sengsara menjadi korban negara sprti kita2 ini. Ayolah negara muslim bersatu tukar uang kertas kalian dgn emas murni hancurkan dollar..!!,1,memang sepatutnya mata uang dunia di ganti dengan emas murni agar adil seadilnya kalo msh menggunakan dollar gk jelas mreka bisa saja mencetak uang sebanyak nya sesuka hati mreka tanpa kita tahu walau ngomongnya jaminan emas tetap saja tak bisa di percaya dan pada akhirnya yang sengsara menjadi korban negara sprti kita ini ayolah negara muslim bersatu tukar uang kertas kalian dengan emas murni hancurkan dollar,Neutral
sB7fSPbYFJg,UgyK6esKoeIz8qTVY4Z4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyK6esKoeIz8qTVY4Z4AaABAg,@ninikkomic3622,UC7MTCldvb7s52DIF-6hekyw,Daripada Sling menyalahkan 😥 mari kita semangat dan bangkit dlm berbagai macam ilmu supaya berkembangn negara Indonesia kita lagi💪,0,daripada sling menyalahkan mari kita semangat dan bangkit dlm berbagai macam ilmu supaya berkembangn negara indonesia kita lagi,Positive
sB7fSPbYFJg,UgzREr_yNg_XXkHOX1t4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzREr_yNg_XXkHOX1t4AaABAg,@estavista3312,UCaDYtiPIWtczLXfAOcDOUIw,"Pemerintah itu goblok! Uang kertas banyak nipunya. Rupiah akan tetap turun karna nilai uang indonesia di atur america! Kalo kita hidup tampa america, rupiah indonesia ya naik! Punya hasil bumi melimpah mau aja di beli uang kertas! Minta emas karna itu tak pernah turun nilainya. Persetan dengan america! Masih mau kalian di bohongi terus? Apa belum cukup contoh 7 negara yang tak ingin lagi berkerja sama dengan mamarica!",1,pemerintah itu goblok uang kertas banyak nipunya rupiah akan tetap turun karna nilai uang indonesia di atur america kalo kita hidup tampa america rupiah indonesia ya naik punya hasil bumi melimpah mau saja di beli uang kertas minta emas karna itu tak pernah turun nilainya persetan dengan america masih mau kalian di bohongi terus apa belum cukup contoh negara yang tak ingin lagi berkerja sama dengan mamarica,Negative
sB7fSPbYFJg,Ugxk2XM55LX_tgjPHvp4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugxk2XM55LX_tgjPHvp4AaABAg,@Renarithaa,UCUX-xsWu2f28PmEJLOe57bw,2020😆?,0,,Neutral
sB7fSPbYFJg,Ugxwo-d692icJkAS4e94AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugxwo-d692icJkAS4e94AaABAg,@dira77,UCFdtUc7d7oLiLwzrdps4-6g,Tapi pas gw nonton video satu lagi ekonomi Indonesia berkembang sangat pesat lah,0,tapi pas gw nonton video satu lagi ekonomi indonesia berkembang sangat pesat lah,Neutral
sB7fSPbYFJg,UgyzEMoybFbsIaS1WJV4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyzEMoybFbsIaS1WJV4AaABAg,@canweknow6033,UCA2cmE-cGkKH0TurvhH7DVw,Di sini menjelaskan matematika kalo si campur dengan tipuan <br>Banyak yang mentok di debat saja,0,di sini menjelaskan matematika kalo si campur dengan tipuan banyak yang mentok di debat saja,Neutral
sB7fSPbYFJg,UgxtY25zlT29qWuaQCh4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxtY25zlT29qWuaQCh4AaABAg,@abyd576,UC7_f1xo25dMU_LFKH1Iaw5g,Yudi,0,yudi,Neutral
sB7fSPbYFJg,Ugzr0GNtxToGcw8OELN4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugzr0GNtxToGcw8OELN4AaABAg,@davnis88family30,UCRY1H5q4EVZXqFy_uMSCsEg,Kenapa kita buang air,0,kenapa kita buang air,Neutral
sB7fSPbYFJg,UgzguxDg-cgQaEw4Txp4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzguxDg-cgQaEw4Txp4AaABAg,@brianhaliman677,UCqsmPFodPzn8jcGQPTXLjqw,Gw jd punya pertanyaan lagi. Katanya negara gk bisa cetak uang seenaknya. Nnti inflasi. Knpa gk bikin strategi kyk america aja ya? Cetak duit dlu &quot;menyuntikkan dana dgn membuat dolar baru tiap hari&quot; trs nnti ditarik lagi jd stabil,1,gw jadi punya pertanyaan lagi katanya negara gk bisa cetak uang seenaknya nnti inflasi knpa gk bikin strategi kyk america saja ya cetak duit dlu menyuntikkan dana dengan membuat dolar baru tiap hari terus nnti ditarik lagi jadi stabil,Positive
sB7fSPbYFJg,UgwG2OthJrnbqBUBsZF4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwG2OthJrnbqBUBsZF4AaABAg,@insta2264,UCOtqouOJO7J-qr0Y8PNTKlA,Karena gag bank kita riba,0,karena gag bank kita riba,Neutral
sB7fSPbYFJg,UgzEJVnKPgy6novi5dZ4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzEJVnKPgy6novi5dZ4AaABAg,@iltizamsuwardi3211,UCRZGqd0bMMVpLs9nnMcqkTQ,"Lucu banget, apa lagi pas masalah baksooooo hahahahahaha",0,lucu banget apa lagi pas masalah baksooooo hahahahahaha,Neutral
sB7fSPbYFJg,UgxobfDK4LkG8nPfLAN4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxobfDK4LkG8nPfLAN4AaABAg,@ayipmaz,UCD617pCnhkH-dmushCyohxw,Hoya!!!🙋‍♂️🙋‍♂️🙋‍♂️<br>Apa 🤔🤔🤔yang disebut negara maju???,0,hoya apa yang disebut negara maju,Positive
sB7fSPbYFJg,Ugx69_h7vRdYXxxgYFh4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugx69_h7vRdYXxxgYFh4AaABAg,@arthiefer,UC1XZNWzEzntBaIVOEC2tuBg,Sesulit apa sih redenominasi..,0,sesulit apa sih redenominasi,Neutral
